instance_id,x_m,y_m,diameter_m,size_class,material_type,source_type,crater_zone,analysis_crater_zone,dominant_crater_index,normalized_crater_radius,analysis_normalized_crater_radius,distance_to_dominant_crater_center_m,local_slope_deg,local_density_per_m2,acceptance_probability,clump_id,mesh_name,source_file,source_files,world_x_cm,world_y_cm,world_z_cm
67,204.41278710595242,-15.007613727901939,0.27384747399645926,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2539816519598501,1.2539816519598501,43.61211752953434,2.508157417472166,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
68,204.5662971851403,-12.415642576135781,0.30903577575589214,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.1830653854221684,1.1830653854221684,41.145726935889364,6.407501601095757,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
69,203.09463104365608,-12.880730506894702,0.26398949520053205,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2118935984983477,1.2118935984983477,42.148340821730365,2.5614984356202477,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
70,203.05882708312646,-14.19198631121848,0.37866650744553304,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2468927570442832,1.2468927570442832,43.36557347705236,2.5170632234111414,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
71,203.32225995987656,-14.917162418480865,0.3072640376023473,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2631854640780131,1.2631854640780131,43.932216101303496,2.4966416302640306,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
72,204.2399106739729,-11.742218109839488,0.26670343745711017,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.1687825177371611,1.1687825177371611,40.64898433749186,6.407501601095757,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
73,202.3731053757372,-16.944442196355688,0.281155162490907,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.3274826610725265,1.3274826610725265,46.16840265775091,2.4176545654742787,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
74,204.5575743823604,-13.399009589847328,0.2685798031152727,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2093908717345352,1.2093908717345352,42.0612987078389,2.5647058073406166,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
75,202.54311265765452,-13.859419844472608,0.28481990378025795,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2440429428817783,1.2440429428817783,43.26646004106369,2.52065236110873,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
76,203.0608742362076,-16.97761544364995,0.26019037235401254,Small,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.320907113626006,1.320907113626006,45.93971227172295,2.425616347723924,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
77,201.17422038034405,-11.557123537371789,0.3232243673418156,Medium,MixedBreccia,crater_ejecta_clump,ProximalEjecta,ProximalEjecta,16,1.2011360129791013,1.2011360129791013,41.77420370156905,2.5753133252667455,0.003,1.0,9,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
78,230.6609366232393,60.32581992203522,0.27309672396913603,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.041248819039445,1.041248819039445,36.21350105279776,6.407501601095757,0.003,1.0,10,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
79,226.2515025127088,57.48539313151205,0.3458448780634137,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9312283170409346,0.9312283170409346,32.387107695033514,6.407501601095757,0.003,1.0,10,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
80,230.03636842467137,60.34408244795284,0.27086572797091246,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0366526096623125,1.0366526096623125,36.053649891313405,6.407501601095757,0.003,1.0,10,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
81,228.48078751477053,60.6887652109692,0.276194206174653,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0348469709542403,1.0348469709542403,35.99085174157234,6.407501601095757,0.003,1.0,10,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
82,230.10988184078826,60.773245422151014,0.2653925673364426,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0490974245377787,1.0490974245377787,36.48646701278713,6.407501601095757,0.003,1.0,10,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
83,229.30773652999451,-5.837474315587299,0.36023200046632886,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9444872337097941,0.9444872337097941,32.84823839114287,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
84,228.55826815025665,-7.664093467999887,0.282069381647415,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9894824090654982,0.9894824090654982,34.413121635493404,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
85,229.0572536076439,-9.746509455074104,0.26600876565835974,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0510478934332959,1.0510478934332959,36.554302198873025,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
86,228.88119399129366,-7.584688898521237,0.30011483204473316,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9896012028793687,0.9896012028793687,34.41725315509276,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
87,228.59679542303525,-9.62697490686351,0.29773623012092687,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0445361268974693,1.0445361268974693,36.327830043525694,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
88,229.81107419877304,-8.975426827230356,0.2726056952506231,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0352112159869424,1.0352112159869424,36.003519787512985,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
89,226.76962172560698,-8.040688682725076,0.2644132312846747,Small,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,0.9887140011592979,0.9887140011592979,34.38639724453963,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
90,231.13750595313965,-8.946088487466415,0.31765603330904524,Medium,MixedBreccia,crater_ejecta_clump,Rim,Rim,16,1.0453523573151213,1.0453523573151213,36.3562176493971,6.407501601095757,0.003,1.0,11,,unreal_rockfield.json,unreal_rockfield.json,nan,nan,nan
